days,hour_frac,tdry,rh,wspd,wspdmax
3,0.583333333,5.8,22.799999,3.4,5.5
3,0.666666667,5.5,23.1,4,6.3
3,0.75,5.7,20.6,2.1,4.9
3,0.833333333,5.1,23.700001,2.9,5.3
3,0.916666667,4.9,23.1,2.5,4.5
3,1,4.8,23.200001,1.6,3.7
3,1.083333333,5.3,21.4,1.4,4.4
3,1.166666667,5.4,22.6,1.8,4.1
3,1.25,5.1,23.1,2.1,4.5
3,1.333333333,4.8,23.9,2,4.4
3,1.416666667,5,23.299999,2.4,4.9
3,1.5,4.9,22.799999,2.4,4.1
3,1.583333333,5.1,23.799999,2.1,3.7
3,1.666666667,4.7,26.799999,1.6,3.7
3,1.75,4.7,24.9,0.9,2.9
3,1.833333333,4.3,25.700001,1.9,2.9
3,1.916666667,4,26,1.1,2.2
3,2,4.3,26.4,1.6,5.5
3,2.083333333,4.3,25.4,2.8,5.2
3,2.166666667,4.2,25.5,2.7,4.9
3,2.25,4.2,25.299999,3,5.7
3,2.333333333,4,25.5,2,3.1
3,2.416666667,4,25.200001,1.9,4.2
3,2.5,4.2,25.1,2.8,4.9
3,2.583333333,4.2,25.799999,1.8,3.9
3,2.666666667,4.2,25.6,2.2,3.1
3,2.75,4.5,24.700001,2.5,4.4
3,2.833333333,4.8,22.5,1.7,3.5
3,2.916666667,4.7,22.5,3.5,6
3,3,4.7,22.5,2.3,4.3
3,3.083333333,4.7,23.5,1.5,3.9
3,3.166666667,4.2,23.799999,0.9,1.9
3,3.25,4.2,23.9,1.9,3.9
3,3.333333333,4.2,24.700001,2.2,5.6
3,3.416666667,4.1,24.299999,1.8,6.7
3,3.5,4.1,22.700001,3.5,7.3
3,3.583333333,4.4,23.6,1.6,4.2
3,3.666666667,3.7,25.9,1.7,3.9
3,3.75,2.5,29,1.2,2.8
3,3.833333333,2.4,30,1,2.4
3,3.916666667,2,30,1.2,3.1
3,4,2,30.4,1,2.3
3,4.083333333,2.3,26.9,1,2.4
3,4.166666667,2.8,27.200001,1.3,2.3
3,4.25,2.2,30,1.3,2.5
3,4.333333333,1.7,34,1.4,2.7
3,4.416666667,1,35.599998,1.6,2.8
3,4.5,1.6,30.6,1.8,2.9
3,4.583333333,2.2,30,1.3,3.6
3,4.666666667,1.6,30.799999,2.4,3.6
3,4.75,1.4,31.799999,0.6,1.9
3,4.833333333,1.2,31.700001,0.8,3.1
3,4.916666667,1.1,31.299999,1.2,3.3
3,5,1.6,30.200001,1.8,3.4
3,5.083333333,2.2,27.200001,2.5,4.4
3,5.166666667,2.7,26.1,2,2.7
3,5.25,2.6,26.6,0.8,1.6
3,5.333333333,2.5,27.1,1.1,2.1
3,5.416666667,2.3,28.299999,0.8,1.7
3,5.5,2.1,28.299999,1.4,3
3,5.583333333,1.3,27.5,2,4.4
3,5.666666667,1.6,27.799999,1.9,3.7
3,5.75,2,26.1,1.5,3.5
3,5.833333333,2.8,22,2.2,4.4
3,5.916666667,3.8,19.6,2.9,4.9
3,6,4.8,17.9,3,5.7
3,6.083333333,4.8,19,2.9,6.7
3,6.166666667,4.6,22.9,2.4,5.3
3,6.25,3.9,21.299999,1.9,4
3,6.333333333,2.9,24.6,3.3,6.9
3,6.416666667,3.6,20.4,3.7,7.7
3,6.5,4.7,18.799999,2.2,4.6
3,6.583333333,4.7,19.299999,2.3,5.7
3,6.666666667,4.8,18.5,3.8,7.2
3,6.75,5.4,17.200001,2.8,6.4
3,6.833333333,5.7,16.799999,4,8.6
3,6.916666667,5.8,16.5,4.6,8.6
3,7,5.8,16.4,3.7,9.4
3,7.083333333,5.4,17.799999,3.8,8.1
3,7.166666667,5.5,16.799999,4.3,10.2
3,7.25,5.7,16.6,4.8,10.5
3,7.333333333,5.7,17.200001,3.9,8.6
3,7.416666667,5.8,16.6,2.3,5.7
3,7.5,2.9,27.5,2.2,4.6
3,7.583333333,3,20.700001,1.9,5.5
3,7.666666667,3.2,23.5,2.3,4.7
3,7.75,1.4,29.4,4,6.9
3,7.833333333,0.3,34.299999,3.5,5.6
3,7.916666667,0.2,35.099998,2.7,3.6
3,8,1.5,30,2.2,3.6
3,8.083333333,1.3,32.299999,1.4,2.8
3,8.166666667,0.7,33.200001,0.8,1.7
3,8.25,0.8,33.900002,1.2,2.9
3,8.333333333,1.3,32.099998,1.6,3.9
3,8.416666667,2.3,25,3,6.4
3,8.5,2.4,27.299999,2.4,3.6
3,8.583333333,3.7,22,2.8,5
3,8.666666667,4.3,20.200001,4.4,7.7
3,8.75,4.9,18.200001,6.9,13.8
3,8.833333333,5.8,16.5,6.9,10.8
3,8.916666667,5.9,16.299999,4.7,9.6
3,9,5.8,16.299999,4.9,9
3,9.083333333,5.7,16.4,5.3,10.5
3,9.166666667,5.6,16.6,6.2,12
3,9.25,5.6,16.6,6.7,11.7
3,9.333333333,5.5,16.6,6.1,9.4
3,9.416666667,5.3,17.200001,6.1,10.5
3,9.5,5.2,17.4,6.2,11.3
3,9.583333333,5.1,17.6,4.9,11.6
3,9.666666667,5.2,17.9,5.6,11
3,9.75,4.9,17.9,5.1,8.6
3,9.833333333,4.9,17.700001,5.8,9.7
3,9.916666667,5.1,17.6,5.5,9.8
3,10,5.1,17.299999,6,11.6
3,10.08333333,5.2,17.299999,5.5,8.3
3,10.16666667,5.2,17.1,4.2,8.1
3,10.25,5.2,16.9,4.7,7.2
3,10.33333333,5.2,17,4.2,6.8
3,10.41666667,4.9,17.5,5,7.7
3,10.5,4.7,17.9,3.6,6.8
3,10.58333333,4.8,17.200001,4.2,6.7
3,10.66666667,5,17.6,4.4,7.7
3,10.75,5,16.799999,4.5,7
3,10.83333333,4.9,17.5,4.7,7.5
3,10.91666667,5,17.4,4.3,9
3,11,5.1,17.4,4.3,8.2
3,11.08333333,5.1,16.799999,5.3,7.9
3,11.16666667,5.2,16.9,3.3,5.8
3,11.25,5.1,17.1,3.5,6
3,11.33333333,5.3,16.799999,2.7,6.4
3,11.41666667,5.1,18.1,2.3,5.1
3,11.5,4.9,19,1.7,4.3
3,11.58333333,4.7,18.299999,1.2,2.7
3,11.66666667,4.4,18.4,1.8,3.5
3,11.75,4.6,18.1,1.7,3.4
3,11.83333333,5.3,17.299999,4.4,9.4
3,11.91666667,6.4,16.4,3.5,6.6
3,12,5.6,17.299999,1.9,5.1
3,12.08333333,4.7,17.9,3.5,7.3
3,12.16666667,5.1,18.1,4.8,9.2
3,12.25,5.7,17.9,3.6,5.3
3,12.33333333,5.3,18.4,1.8,3.1
3,12.41666667,5.1,18.799999,1.7,3.1
3,12.5,5,20.9,2.6,5.7
3,12.58333333,5.2,19.1,3.4,6.7
3,12.66666667,5.8,18.5,2.7,6
3,12.75,6,18.4,3.4,8.4
3,12.83333333,6,18.5,4,8
3,12.91666667,5.9,20,4.4,6.7
3,13,5,18.9,4.2,8.1
3,13.08333333,5.1,19.5,5,15
3,13.16666667,5.9,18.700001,5.4,10.8
3,13.25,5.9,18.700001,4.3,12.8
3,13.33333333,5.8,19.4,3.5,9.2
3,13.41666667,5.8,19.4,5.3,11.7
3,13.5,5.8,19.200001,6.7,15.6
3,13.58333333,5.9,19.1,7.7,19
3,13.66666667,5.8,18.9,6.6,16.9
3,13.75,5.8,19.1,7.2,15.3
3,13.83333333,5.7,19.200001,7.1,13.9
3,13.91666667,5.6,19.200001,5.5,12.7
3,14,5.4,19.4,3.6,9.4
3,14.08333333,5.3,19.799999,3.2,8.7
3,14.16666667,5.2,20.4,3.5,10.8
3,14.25,5.2,20.1,3.6,11.2
3,14.33333333,5.1,19.9,6.1,12.6
3,14.41666667,5.1,20,4.1,9.1
3,14.5,5.1,20.200001,3.5,10.3
3,14.58333333,5.1,20.799999,3.4,11.3
3,14.66666667,5.2,20,3.9,9.4
3,14.75,5.5,19.6,5.7,12.7
3,14.83333333,5.5,19.700001,7.8,13.4
3,14.91666667,5.3,19.6,5.9,13.2
3,15,5.4,19.299999,6.9,13.4
3,15.08333333,5.4,19.700001,6.8,15.8
3,15.16666667,5.3,19.9,5.9,11.5
3,15.25,5.3,19.9,5.7,10.8
3,15.33333333,5.4,19.9,4.9,13
3,15.41666667,5.4,19.4,6.4,15.2
3,15.5,5.7,18.700001,4.7,10.6
3,15.58333333,5.6,18.6,4.9,9.4
3,15.66666667,6.1,17.700001,4.7,9.2
3,15.75,6.4,17,6.3,13.8
3,15.83333333,6.6,16.1,6,11.8
3,15.91666667,6.8,15.8,5.5,12.5
3,16,6.9,15.9,4.2,11.4
3,16.08333333,7.1,15.6,5.6,9.9
3,16.16666667,7.4,15.2,5.5,11.8
3,16.25,7.4,15,4.1,7.7
3,16.33333333,7.4,15.9,6.9,14.4
3,16.41666667,7.5,15.3,6.1,14.7
3,16.5,7.5,14.8,2.6,7.6
3,16.58333333,7.5,15.2,2.4,6.7
3,16.66666667,7.6,15.6,3.1,6.9
3,16.75,7.5,16.1,3.1,7.3
3,16.83333333,7.6,16.1,5.8,10.6
3,16.91666667,7.6,15.2,3.1,8.6
3,17,8,15.1,3.8,8.2
3,17.08333333,8,15.8,3.5,7.7
3,17.16666667,8,15.5,3.3,7.3
3,17.25,8,15.3,5,10.4
3,17.33333333,8.1,15.6,4,7.9
3,17.41666667,8.3,15.8,4.8,9.8
3,17.5,8.3,15.1,4.1,8.2
3,17.58333333,8.4,15.3,4.5,10
3,17.66666667,8.5,15.3,2.3,4.5
3,17.75,8.5,17.299999,3.2,5.5
3,17.83333333,6.8,19.9,4.9,6.3
3,17.91666667,6.3,19.6,3.6,5.1
3,18,6.2,20.4,3.2,6.1
3,18.08333333,6.2,19.6,3,4.8
3,18.16666667,6.2,19.700001,3.2,5.6
3,18.25,6,19.299999,3.3,4.8
3,18.33333333,6.1,19.200001,4.1,5.8
3,18.41666667,6.1,19.6,2.5,4.5
3,18.5,6.3,19.1,2.6,6.6
3,18.58333333,7.2,17.6,4.3,9.8
3,18.66666667,8.4,15.7,3,6.2
3,18.75,9.1,14.6,2,5.9
3,18.83333333,9.7,14.5,2.9,5.3
3,18.91666667,9.3,17.4,3.4,7.4
3,19,9.2,14.5,1.8,4.1
3,19.08333333,10,14.1,2.8,5.4
3,19.16666667,10.2,14.2,5.3,12.7
3,19.25,10.5,13,5.9,13.5
3,19.33333333,10.8,13,5.3,14.6
3,19.41666667,11.1,12.7,3.9,11.3
3,19.5,11.3,13.1,6.2,15
3,19.58333333,11.3,12.1,7.2,13.5
3,19.66666667,11.3,11.8,4.3,10.7
3,19.75,11.4,12.9,4.3,10.6
3,19.83333333,11.4,12,3.1,6.8
3,19.91666667,11.6,13.1,2.5,4.9
3,20,10.5,20.4,3,5.2
3,20.08333333,7,24.6,1.9,3.8
3,20.16666667,7.7,25.9,1.8,3.2
3,20.25,7.4,24.5,2.6,4.8
3,20.33333333,7.8,22.5,3.2,4.8
3,20.41666667,8.2,20.299999,1.8,4.2
3,20.5,9.2,19.5,1.6,3.3
3,20.58333333,9.5,19,2.3,4.3
3,20.66666667,9.3,18.1,2.8,6
3,20.75,9.5,17.6,2.4,3.8
3,20.83333333,9.2,19.5,2.2,3.2
3,20.91666667,8.5,21.700001,1.6,2.6
3,21,8.6,22.9,1.5,2.4
3,21.08333333,8.4,22.799999,1.1,2.3
3,21.16666667,9,25.700001,0.7,1.5
3,21.25,9.7,26.299999,0.6,1.3
3,21.33333333,9.7,27.200001,1.2,2.3
3,21.41666667,9.2,24.700001,1.5,2.9
3,21.5,8.9,26.4,1.7,3
3,21.58333333,8.7,26.200001,1.5,3
3,21.66666667,9.2,25.299999,1.4,2.5
3,21.75,9.3,22.799999,1.7,2.8
3,21.83333333,9.1,25.4,1,1.9
3,21.91666667,9.4,23.4,1.2,2.7
3,22,9.2,25.700001,1.4,2.9
3,22.08333333,9.4,25.4,0.8,2
3,22.16666667,9.9,26,1.7,2.9
3,22.25,8.9,27.9,2.2,3.7
3,22.33333333,8.8,23.799999,1.9,3.8
3,22.41666667,8.8,27.1,0.7,1.9
3,22.5,8.6,26.4,1,1.6
3,22.58333333,8.7,23.799999,1.5,3.3
3,22.66666667,8.3,25.299999,0.9,2.1
3,22.75,8.2,29.9,1.3,2.9
3,22.83333333,8,27.700001,1.2,2.7
3,22.91666667,8.1,23.799999,0.6,1.1
3,23,8.3,21.5,1,1.5
3,23.08333333,8.9,19.5,1.5,3.1
3,23.16666667,9.3,19.299999,2.2,3.9
3,23.25,9.4,18,0.6,1.3
3,23.33333333,9.8,17.799999,1.2,1.8
3,23.41666667,9.5,18.299999,1.2,4.8
3,23.5,9.5,18.4,3.2,5.7
3,23.58333333,9.9,16.5,3.3,6.5
3,23.66666667,9.8,16.700001,3.4,6.9
3,23.75,9.6,17.200001,3.6,5.7
3,23.83333333,9.3,17.799999,4.3,7.2
3,23.91666667,9.3,17.9,4.9,6.9
4,0,9.1,18.1,5.3,9.2
4,0.083333333,8.9,18.299999,5.4,10.3
4,0.166666667,8.8,18.5,4.4,7.9
4,0.25,8.6,18.9,4.4,7.4
4,0.333333333,8.4,19.4,5.5,9
4,0.416666667,8.2,19.5,6.1,10.4
4,0.5,8.3,19.200001,5.9,9.6
4,0.583333333,8.4,19.1,5.7,9.3
4,0.666666667,8.5,18.9,5.7,9.7
4,0.75,8.4,19.1,6.2,10.1
4,0.833333333,8.2,19.799999,6.5,9.8
4,0.916666667,8.3,19.4,5.9,9.2
4,1,8.5,18.799999,4.8,7.5
4,1.083333333,8.9,18.299999,4.5,7.2
4,1.166666667,8.6,18.200001,3.4,5.9
4,1.25,8,19.6,3,5.1
4,1.333333333,7.9,19.6,3.2,5.8
4,1.416666667,7.4,21.1,3.6,6.2
4,1.5,7.6,18.200001,4.5,10.4
4,1.583333333,8.1,19.1,5.2,9.5
4,1.666666667,8,18.9,3.9,6.7
4,1.75,9.3,16.6,3,5.3
4,1.833333333,9,17.4,3.2,5.6
4,1.916666667,8.8,17.299999,3.2,6.5
4,2,8,18.1,3.3,6.6
4,2.083333333,8.4,17.799999,3.5,5.1
4,2.166666667,8.4,18.9,3.3,5.3
4,2.25,9.1,16.700001,2.7,5.3
4,2.333333333,9,18.200001,3.1,5.8
4,2.416666667,9.4,18.200001,3.3,5.9
4,2.5,9.2,17.6,3.5,7
4,2.583333333,8.6,18.6,3.4,6.3
4,2.666666667,8.2,17.9,4,7
4,2.75,8,18.5,3,5.8
4,2.833333333,7.7,22.200001,1.9,5.2
4,2.916666667,7,23.5,2.5,4.9
4,3,6.6,21.200001,2.2,3.8
4,3.083333333,6.8,21.200001,2.6,5.4
4,3.166666667,6.9,20.9,2.9,5.1
4,3.25,6.4,21.4,3.3,4.1
4,3.333333333,6.2,21.4,3.6,4.5
4,3.416666667,6.6,20.4,2,3
4,3.5,6.6,20.4,2.8,4.1
4,3.583333333,6.6,20.200001,2.3,3.8
4,3.666666667,6.5,21.799999,2.9,5.3
4,3.75,6.8,19.200001,2.9,5.4
4,3.833333333,7,20.5,2.5,4.5
4,3.916666667,6.7,22.1,2.5,6
4,4,7,20.9,2.2,4
4,4.083333333,7.2,20.700001,2.2,5.3
4,4.166666667,6.5,20.700001,2.4,4.5
4,4.25,7.1,20.299999,3,6.2
4,4.333333333,7.7,18.700001,1.6,3.6
4,4.416666667,7.6,19.1,2.2,3.5
4,4.5,7.5,19.4,2,3.4
4,4.583333333,7.4,21.6,2.2,7.3
4,4.666666667,7.3,19.9,2.6,8.2
4,4.75,7.4,19.200001,1.7,5.1
4,4.833333333,7.1,20.1,3,5
4,4.916666667,7.1,19.9,2.3,5.4
4,5,7,21.4,3.6,6.4
4,5.083333333,7.3,19.5,2.8,4.9
4,5.166666667,7.1,19.4,1.6,4
4,5.25,7,20.299999,4,8.1
4,5.333333333,6.9,20.200001,4.3,7.5
4,5.416666667,7,20.200001,3.5,7.2
4,5.5,7,19.799999,2.7,6.6
4,5.583333333,7,20.1,3.3,7.1
4,5.666666667,7.1,19.5,2.5,5.2
4,5.75,7,20,3,6.9
4,5.833333333,7.3,19.200001,2.4,5.1
4,5.916666667,7.3,19.1,2.3,7.6
4,6,7.2,18.799999,2,6.2
4,6.083333333,7.5,18.799999,2.6,6
4,6.166666667,7.5,18.700001,3.6,7.4
4,6.25,7.7,18.200001,3.9,7.4
4,6.333333333,7.9,17.6,3.5,7.5
4,6.416666667,7.9,18.5,2.9,8
4,6.5,7.6,18.200001,3.2,8.1
4,6.583333333,7.5,18.700001,3.9,10.4
4,6.666666667,7.4,19.200001,3.9,8.4
4,6.75,7.5,18.9,4.4,8.3
4,6.833333333,7.4,18.700001,2.7,6.6
4,6.916666667,7.3,18.799999,3,7.2
4,7,7.2,18.799999,4.1,7.8
4,7.083333333,7.4,18.6,2.8,9.5
4,7.166666667,7.5,18.200001,3.9,9.4
4,7.25,7.7,17.6,5.5,14.5
4,7.333333333,8,17.200001,3,8.9
4,7.416666667,7.8,17.700001,3.7,7.5
4,7.5,7.6,17.9,4.3,9
4,7.583333333,7.8,16.9,3.9,7.2
4,7.666666667,7.6,17.4,4.7,10.2
4,7.75,8,16.6,4.9,9.5
4,7.833333333,7.8,17.1,4.3,8.3
4,7.916666667,8.2,16.299999,3.2,7.3
4,8,8.3,15.4,3.4,8.4
4,8.083333333,8.3,15.8,4.4,8.3
4,8.166666667,8.3,15.5,5.4,12.8
4,8.25,8.2,15.7,3.3,8.5
4,8.333333333,7.7,17.4,4.5,8.3
4,8.416666667,6.9,19,2.9,8.1
4,8.5,6.2,20.6,1.5,5
4,8.583333333,5.7,20.9,4.3,10.3
4,8.666666667,6.7,17.6,2.1,5.6
4,8.75,7.7,17.799999,5.5,11.7
4,8.833333333,7.5,16.200001,3.2,7.8
4,8.916666667,7.4,17.200001,4.8,8.1
4,9,7.5,15.9,6.2,10.6
4,9.083333333,7.8,15.9,5.8,13
4,9.166666667,8.4,14.1,3.6,10.7
4,9.25,8.4,14.8,2.6,6.1
4,9.333333333,8,14.9,1.9,5.5
4,9.416666667,8,15.7,3.3,9.4
4,9.5,8.3,14.2,2.4,7.6
4,9.583333333,8.1,14.6,1.3,4.6
4,9.666666667,8,14.8,1.1,2.9
4,9.75,7.6,15.9,3.5,6.8
4,9.833333333,7.6,15.4,6.8,11.3
4,9.916666667,7.6,15.8,7.4,11.8
4,10,7.3,16.299999,7.6,11.2
4,10.08333333,7,16.799999,8.7,13.3
4,10.16666667,6.9,17.1,11,15.4
4,10.25,7,16.6,9.9,14.1
4,10.33333333,7,16.5,10.3,14.1
4,10.41666667,6.9,16.700001,8.9,12.7
4,10.5,6.8,17,7.2,12.1
4,10.58333333,6.9,16.700001,4.4,8.6
4,10.66666667,6.9,16.5,1.8,4.7
4,10.75,6.7,16.9,3,6.6
4,10.83333333,6.2,17.6,3.2,6.9
4,10.91666667,5.9,18.1,3.1,5.1
4,11,5.7,18.6,3.2,6.1
4,11.08333333,5.2,19.4,1.5,4.4
4,11.16666667,5.5,18.6,1.2,2
4,11.25,5.4,19.200001,1.7,3.4
4,11.33333333,5.2,19.9,2.3,6.2
4,11.41666667,4.8,20.700001,1.8,4.5
4,11.5,4.9,19.5,2.9,7.4
4,11.58333333,4.7,21,2.1,8.5
4,11.66666667,4.8,19.9,1.7,3.8
4,11.75,5,20.4,1.3,3.1
4,11.83333333,4.6,20.5,3.1,5.2
4,11.91666667,4.8,19.9,2.6,4.2
4,12,4.9,19.6,3,4.9
4,12.08333333,5.4,18.299999,2.4,4.9
4,12.16666667,6,17.5,2.9,4.8
4,12.25,5.8,17.5,2.2,5
4,12.33333333,6.2,16.5,2.2,6.7
4,12.41666667,6.4,16.700001,2.8,7.5
4,12.5,6.2,17,3.4,7.3
4,12.58333333,6.2,17.5,2.9,6.7
4,12.66666667,6.3,16.5,3.8,9.2
4,12.75,6.1,17.4,5.2,9
4,12.83333333,5.6,18.1,4.5,9.5
4,12.91666667,5.7,17.299999,4.6,13.1
4,13,5.8,16.799999,6.6,12
4,13.08333333,6.2,17.1,6.7,17
4,13.16666667,6.2,17.1,8.4,17.799999
4,13.25,6.1,17.5,8.7,15.1
4,13.33333333,5.9,17.9,9,17.299999
4,13.41666667,5.8,18.1,8.5,17.5
4,13.5,5.8,18,8.1,15.6
4,13.58333333,5.8,18.200001,6.4,14.6
4,13.66666667,5.6,18.4,6.1,13.4
4,13.75,5.6,18,5.5,10.2
4,13.83333333,5.5,18.5,4.1,8.8
4,13.91666667,5.4,18.200001,5.5,13
4,14,5.3,18.5,4.2,9.2
4,14.08333333,5.3,18.799999,5.2,11.2
4,14.16666667,5.2,19,3.3,9.2
4,14.25,5.1,19,2.4,5.3
4,14.33333333,5.1,18.799999,2.8,6
4,14.41666667,5,18.700001,3.5,10
4,14.5,5.3,18.5,2.4,10
4,14.58333333,5.3,18.9,4.8,13.2
4,14.66666667,5.2,18.299999,2.9,8.9
4,14.75,5.1,18.6,2.5,8
4,14.83333333,5.1,19.200001,2.9,8.5
4,14.91666667,5,19.299999,5,10.4
4,15,5.1,18.6,4.4,11.1
4,15.08333333,5.2,18.1,3,9.3
4,15.16666667,5.2,18.6,3.3,14.6
4,15.25,5.1,18.799999,5.7,13.4
4,15.33333333,5.1,19.1,4.6,11.4
4,15.41666667,5.2,18.299999,2.8,8.3
4,15.5,5.2,18.700001,3.8,11.4
4,15.58333333,5.2,18.6,3.8,14.3
4,15.66666667,5.3,18.700001,4.2,11.2
4,15.75,5.3,18.9,5.6,11.8
4,15.83333333,5.3,18.700001,5.3,12.8
4,15.91666667,5.4,18.700001,5.7,12.6
4,16,5.5,18.6,4.7,14.7
4,16.08333333,5.6,18.799999,5,10.9
4,16.16666667,5.7,18.700001,4.3,12.1
4,16.25,5.8,18.5,4.8,10.8
4,16.33333333,5.6,18.4,4.5,12.3
4,16.41666667,5.7,18.200001,5,13.5
4,16.5,5.7,18.6,6.2,21.299999
4,16.58333333,5.6,18.5,6.3,14.6
4,16.66666667,5.4,19.200001,7.4,27.200001
4,16.75,5.4,18.799999,5.2,13.2
4,16.83333333,5.4,19,5.5,19
4,16.91666667,5.5,19.299999,3.8,9.5
4,17,5.5,19.5,4.8,13.2
4,17.08333333,5.7,19.1,4.4,14.1
4,17.16666667,5.7,19.299999,3.9,14.5
4,17.25,5.8,19.5,4.1,11
4,17.33333333,6,18.799999,5.2,13.5
4,17.41666667,6,19.4,7.1,13
4,17.5,5.9,19.200001,6.5,15
4,17.58333333,5.8,19.4,5.4,12.3
4,17.66666667,5.8,19.9,6.2,15.4
4,17.75,5.9,20.1,5.3,14.8
4,17.83333333,6.1,18.9,5.3,11.8
4,17.91666667,6.1,19.200001,5.4,14.6
4,18,6,18.9,4.9,14.1
4,18.08333333,6.2,19.700001,4.1,10.5
4,18.16666667,6.4,19.5,4.8,12.7
4,18.25,6.1,20.299999,5.2,11.3
4,18.33333333,6.3,19.799999,4.8,15.5
4,18.41666667,6,20.299999,4.6,12.8
4,18.5,6.1,20.200001,9.2,20.799999
4,18.58333333,5.8,21.1,4.5,17.5
4,18.66666667,6.4,20.9,5.2,13.3
4,18.75,6,21.9,3.5,11.4
4,18.83333333,6.1,22.1,4.7,17.9
4,18.91666667,6.1,22,3.9,11.4
4,19,6.3,21.5,4.1,13.9
4,19.08333333,6,22.299999,8.4,18.9
4,19.16666667,5.7,22.6,6.6,13.3
4,19.25,5.8,22.9,5.9,12.4
4,19.33333333,5.9,22.4,5.1,11.8
4,19.41666667,6,21.9,6.1,16.299999
4,19.5,5.9,22,5.9,17.9
4,19.58333333,5.6,22.299999,5.9,23.5
4,19.66666667,5.6,22.9,6.8,19.9
4,19.75,5.6,22.299999,5.5,16.200001
4,19.83333333,5.7,22.5,9.6,21.700001
4,19.91666667,5.4,23.200001,5.3,12
4,20,5.4,24.1,7.8,18.200001
4,20.08333333,5.3,24.299999,6.3,18.200001
4,20.16666667,5.3,24.799999,6.5,17
4,20.25,5.2,26,6,18
4,20.33333333,5.3,26.1,5.9,19.9
4,20.41666667,5,26.200001,5.3,17.4
4,20.5,5.2,26.200001,5.8,15.2
4,20.58333333,4.9,26.700001,4.1,10.6
4,20.66666667,4.9,27.799999,5,11.1
4,20.75,4.8,27.700001,4.4,10.8
4,20.83333333,4.5,28.299999,4.1,13.2
4,20.91666667,4.3,29.5,6.6,19.1
4,21,4.1,30.4,6.2,13.1
4,21.08333333,3.8,30.6,4.5,11.1
4,21.16666667,4,31.299999,3.7,9.3
4,21.25,3.9,32.400002,2.4,6.9
4,21.33333333,4.1,32.299999,2.1,8.1
4,21.41666667,4,32.299999,3.1,9.2
4,21.5,3.7,32.5,6,19.6
4,21.58333333,3.4,33.700001,2.6,7.1
4,21.66666667,3.4,34,4.6,16.1
4,21.75,3.3,34,5.2,16.299999
4,21.83333333,3.1,35.599998,4.7,9.3
4,21.91666667,3,35.599998,3.7,8.5
4,22,3,36.5,4,10.6
4,22.08333333,2.9,36.700001,2.3,5.8
4,22.16666667,2.8,37.900002,2.4,7.3
4,22.25,2.9,37.900002,2.4,8.8
4,22.33333333,2.8,38.5,5.1,12.1
4,22.41666667,2.7,39.400002,3.8,8.5
4,22.5,2.6,39.599998,4.4,10.6
4,22.58333333,2.5,40.599998,3.7,8.4
4,22.66666667,2.3,41.799999,3.5,12
4,22.75,2.4,42.400002,3.7,7.6
4,22.83333333,2.2,43,3.4,12.3
4,22.91666667,2.2,43.200001,3.6,12.7
4,23,2,44.200001,1.9,5.7
4,23.08333333,2,44.5,4.3,9.3
4,23.16666667,1.8,45.200001,2.7,5.7
4,23.25,1.8,45.200001,3.1,9.7
4,23.33333333,1.8,45.400002,5.3,11.9
4,23.41666667,1.7,45.599998,3.8,8.3
4,23.5,1.8,45.599998,2.5,6.7
4,23.58333333,1.8,46.099998,2.7,7.7
4,23.66666667,1.7,46.700001,3.1,7.9
4,23.75,1.6,47.5,4.3,9.7
4,23.83333333,1.5,48.799999,2.6,6.9
4,23.91666667,1.5,48.299999,5.7,11.9
5,0,1.4,47.900002,3.8,7.8
5,0.083333333,1.4,47.900002,6.4,10.8
5,0.166666667,1.7,46.099998,7.3,14.1
5,0.25,1.8,45.200001,8.6,14.9
5,0.333333333,1.9,43.900002,8.5,15.9
5,0.416666667,2.1,43,7.8,14.1
5,0.5,2.1,41.799999,11.1,20.9
5,0.583333333,2.2,40.799999,8.3,14.8
5,0.666666667,2.2,40.900002,6.8,13
5,0.75,2.2,40.799999,8.2,15.3
5,0.833333333,2.3,40.099998,5.3,13
5,0.916666667,2.2,40.900002,2.3,5
5,1,2.3,40.400002,3.6,10.5
5,1.083333333,2.2,40.799999,3.3,7.7
5,1.166666667,2.1,41.400002,5.2,12.8
5,1.25,1.8,44.200001,3.3,8.7
5,1.333333333,1.7,45,3,10.2
5,1.416666667,1.4,46,4.3,16.299999
5,1.5,1.4,47.299999,4.1,15.2
5,1.583333333,1.4,47.700001,4.9,10.7
5,1.666666667,1.4,47.099998,6.8,13.9
5,1.75,1.4,47.5,3.3,7.5
5,1.833333333,1.4,47,5.8,14.4
5,1.916666667,1.4,47.5,6.7,15
5,2,1.3,47.099998,5.1,10.4
5,2.083333333,1.3,47,7.5,12.3
5,2.166666667,1.3,46.599998,7.9,16.1
5,2.25,1.4,47.099998,7,14.8
5,2.333333333,1.2,47.200001,6.3,11.7
5,2.416666667,1,50.599998,6.8,13
5,2.5,0.7,52.299999,4.6,8.6
5,2.583333333,0.5,55,3.8,9.5
5,2.666666667,0.4,55,2.9,8.3
5,2.75,0.4,54.5,2.9,7.4
5,2.833333333,0.6,51.599998,1.7,7.6
5,2.916666667,0.6,51.299999,2.6,8.5
5,3,0.7,51,3.5,8.6
5,3.083333333,0.8,49.900002,5.1,11.2
5,3.166666667,0.9,48.599998,4.9,9.9
5,3.25,0.9,49.5,5.9,12.4
5,3.333333333,0.9,49.700001,5.4,15.2
5,3.416666667,0.8,48.700001,3.7,8.6
